rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
3.649 3.638 0.0060458533 0.18023172 0.9691902 0.16778097 0.0
3.662 3.648 0.0039496114 0.18134499 0.96936464 0.1656223 0.0
3.669 3.658 0.0014671705 0.18288371 0.9692669 0.16453925 0.0
3.679 3.668 -0.0019081653 0.1847461 0.96917474 0.16298999 0.0
3.690 3.678 -0.006688753 0.18725151 0.9690295 0.16085404 0.0
3.699 3.688 -0.0126326615 0.19028907 0.9688351 0.15807942 0.0
3.709 3.698 -0.019733066 0.19417131 0.96853435 0.15443261 0.0
3.720 3.708 -0.027969142 0.1988989 0.9680713 0.14998315 0.0
3.733 3.718 -0.037482575 0.20421287 0.9674482 0.14469384 0.0
3.739 3.728 -0.04817542 0.20984773 0.9663972 0.14042589 0.0
3.749 3.738 -0.06224673 0.21496357 0.96541965 0.1337196 0.0
3.759 3.748 -0.07730365 0.21862537 0.96485263 0.123638846 0.0
3.769 3.758 -0.09177588 0.22146142 0.96354127 0.11882956 0.0
3.779 3.768 -0.10740423 0.22294897 0.96253675 0.11081984 0.0
3.789 3.778 -0.12398984 0.22363393 0.96131575 0.1024034 0.0
3.799 3.788 -0.14054051 0.22407426 0.9596512 0.095440246 0.0
3.813 3.800 -0.15696128 0.2242809 0.95775044 0.0881788 0.0
3.826 3.811 -0.17776267 0.22447996 0.95486003 0.0790666 0.0
3.829 3.828 -0.17659543 0.22413991 0.9552491 0.07794009 0.0
3.839 3.838 -0.19928074 0.22542793 0.95112795 0.06946285 0.0
3.848 3.848 -0.21188945 0.22642845 0.94853944 0.06407827 0.0
3.858 3.858 -0.22394533 0.2277846 0.94583285 0.057990395 0.0
3.868 3.868 -0.23466086 0.22912103 0.94324845 0.052155532 0.0
3.879 3.879 -0.24458544 0.2304321 0.9407226 0.046045672 0.0
3.888 3.888 -0.25346103 0.23198055 0.9382345 0.040726274 0.0
3.899 3.898 -0.26157424 0.23378477 0.9357534 0.03590725 0.0
3.908 3.908 -0.26826918 0.23597565 0.9334333 0.03239732 0.0
3.918 3.918 -0.2729225 0.23818007 0.93160903 0.029802406 0.0
3.928 3.928 -0.27511588 0.24002267 0.9305405 0.02819363 0.0
3.939 3.938 -0.27514535 0.24098302 0.93030494 0.027476823 0.0
3.948 3.948 -0.27351773 0.24073017 0.93084157 0.027769117 0.0
3.962 3.958 -0.27080834 0.23919234 0.93199784 0.028809605 0.0
3.969 3.968 -0.2674679 0.23636448 0.9336368 0.030251034 0.0
3.979 3.979 -0.26361716 0.2334699 0.9354005 0.031997673 0.0
3.989 3.988 -0.25939307 0.23101719 0.93712837 0.033717725 0.0
4.000 3.998 -0.25444192 0.22936141 0.9388139 0.035793215 0.0
4.008 4.008 -0.24892436 0.22882265 0.94032353 0.038321745 0.0
4.018 4.018 -0.24239515 0.22919694 0.94180954 0.041330673 0.0
4.028 4.028 -0.23433279 0.23021217 0.943456 0.044511467 0.0
4.039 4.038 -0.22413899 0.23192221 0.94531363 0.048537333 0.0
4.048 4.048 -0.21189736 0.23395662 0.947377 0.05329725 0.0
4.058 4.058 -0.19739754 0.23591538 0.9496776 0.059080806 0.0
4.068 4.068 -0.18118228 0.23726968 0.95217544 0.06510019 0.0
4.078 4.078 -0.16342492 0.23756656 0.95480484 0.07212709 0.0
4.088 4.089 -0.14296633 0.23660915 0.95772403 0.07963322 0.0
4.098 4.098 -0.12096448 0.23471785 0.96047646 0.088092186 0.0
4.108 4.108 -0.09793201 0.23201352 0.96294075 0.09656164 0.0
4.118 4.119 -0.0742092 0.2286662 0.9648838 0.105849296 0.0
4.128 4.128 -0.050434943 0.22471797 0.9662667 0.11526923 0.0
4.138 4.138 -0.026839256 0.2203537 0.9670499 0.124653816 0.0
4.149 4.148 -0.005452363 0.21604238 0.9672692 0.13299032 0.0
4.158 4.158 0.012809442 0.21255063 0.96689695 0.14060035 0.0
4.168 4.168 0.028284026 0.21060742 0.9660485 0.14695227 0.0
4.178 4.178 0.041860845 0.21050893 0.96459836 0.15324408 0.0
4.188 4.188 0.054027732 0.21191916 0.9626944 0.15934466 0.0
4.198 4.198 0.06565418 0.21321735 0.96068215 0.16528063 0.0
4.208 4.208 0.07620019 0.21423526 0.9586258 0.17126995 0.0
4.218 4.218 0.08472967 0.2144453 0.9568214 0.17699455 0.0
4.228 4.229 0.09091581 0.21371578 0.9554898 0.1819314 0.0
4.238 4.238 0.09590606 0.21194525 0.9545819 0.18615784 0.0
4.248 4.248 0.09936848 0.2089207 0.95421636 0.18960303 0.0
4.258 4.258 0.10100513 0.20465489 0.95442927 0.19230014 0.0
4.268 4.268 0.10080805 0.19927678 0.95513517 0.19453399 0.0
4.278 4.278 0.099347174 0.19306137 0.95614153 0.19659808 0.0
4.289 4.288 0.09827947 0.18630181 0.95700955 0.1994134 0.0
4.298 4.298 0.098063484 0.18002492 0.95751965 0.20280713 0.0
4.308 4.308 0.09731076 0.17497005 0.9576942 0.20673183 0.0
4.318 4.318 0.09595392 0.17106038 0.9576024 0.21101908 0.0
4.328 4.328 0.094441816 0.16820475 0.9572145 0.21570437 0.0
4.338 4.338 0.09279722 0.16626692 0.9566304 0.22045918 0.0
4.348 4.348 0.09170611 0.16528651 0.95569074 0.22566739 0.0
4.358 4.358 0.09233641 0.16542448 0.9544112 0.23066865 0.0
4.368 4.368 0.09388012 0.16647226 0.95289236 0.23552018 0.0
4.378 4.378 0.09668797 0.16821268 0.9510703 0.24046044 0.0
4.391 4.388 0.10169995 0.17028664 0.9489636 0.24520986 0.0
4.398 4.398 0.10982307 0.17224963 0.9463157 0.25051078 0.0
4.408 4.408 0.121611446 0.17343085 0.94298893 0.25671822 0.0
4.418 4.418 0.13403703 0.17388389 0.93934536 0.2634935 0.0
4.428 4.428 0.14540914 0.17383444 0.93581957 0.26996225 0.0
4.438 4.438 0.15445742 0.17351955 0.9324833 0.2766022 0.0
4.448 4.448 0.16022456 0.17319232 0.92961466 0.2831062 0.0
4.458 4.458 0.16335677 0.17290555 0.9270258 0.2898992 0.0
4.468 4.468 0.1643483 0.17297815 0.92468196 0.29670116 0.0
4.478 4.478 0.16351599 0.17387998 0.92238444 0.30370286 0.0
4.488 4.488 0.16100603 0.17616287 0.9201098 0.3105505 0.0
4.498 4.498 0.15717979 0.18000963 0.9177229 0.31729472 0.0
4.508 4.509 0.15312403 0.18516546 0.914833 0.32457286 0.0
4.518 4.518 0.14887567 0.19170743 0.91130465 0.3325781 0.0
4.528 4.528 0.14376181 0.19868717 0.90747756 0.3410871 0.0
4.539 4.538 0.1372323 0.20579651 0.90345377 0.35012358 0.0
4.548 4.548 0.13030455 0.21226671 0.8993625 0.35931998 0.0
4.558 4.558 0.12313952 0.21729708 0.8953442 0.36875114 0.0
4.568 4.568 0.11558883 0.22109461 0.8911847 0.37887526 0.0
4.578 4.578 0.108250804 0.22351275 0.88721234 0.38881624 0.0
4.588 4.588 0.101857275 0.22426184 0.88276726 0.40006703 0.0
4.598 4.598 0.096095525 0.22383098 0.87809783 0.41183668 0.0
4.608 4.608 0.090190075 0.22321394 0.87321204 0.42372426 0.0
4.618 4.618 0.08265426 0.22359341 0.8682322 0.43514046 0.0
4.628 4.628 0.07192174 0.22629577 0.8627995 0.44631237 0.0
4.638 4.639 0.06082494 0.23002611 0.8571965 0.4567304 0.0
4.648 4.648 0.05098048 0.23328596 0.8512835 0.46722063 0.0
4.658 4.658 0.042961787 0.23518035 0.84547216 0.47751582 0.0
4.668 4.668 0.03703439 0.23519948 0.83919054 0.48894688 0.0
4.678 4.678 0.032774054 0.23310313 0.8330693 0.5005839 0.0
4.691 4.689 0.02969671 0.22911382 0.8269432 0.51263034 0.0
4.698 4.698 0.026924562 0.22378683 0.82116306 0.5242954 0.0
4.708 4.708 0.024277829 0.21764086 0.8152944 0.5360394 0.0
4.718 4.718 0.0215352 0.21076755 0.8096931 0.54727536 0.0
4.728 4.728 0.018842999 0.20351747 0.8039477 0.5584746 0.0
4.738 4.738 0.015400163 0.19694354 0.79841757 0.56877536 0.0
4.749 4.748 0.011615529 0.19156247 0.792432 0.5789824 0.0
4.759 4.758 0.007714804 0.18754768 0.78656405 0.58828855 0.0
4.768 4.768 0.0038957063 0.18506725 0.77994156 0.59785116 0.0
4.778 4.778 1.10497276E-4 0.18404357 0.77347296 0.6065209 0.0
4.788 4.788 -0.003042182 0.18400165 0.766972 0.61472595 0.0
4.798 4.798 -0.004995986 0.18384135 0.761007 0.6221301 0.0
4.808 4.808 -0.0049360865 0.18083087 0.7561616 0.6288845 0.0
4.818 4.818 -0.0046865675 0.17685616 0.7526431 0.6342148 0.0
4.828 4.829 -0.003909485 0.1727048 0.7498795 0.63862246 0.0
4.839 4.838 -0.0022815715 0.16875511 0.74825275 0.6415874 0.0
4.848 4.848 0.0019444356 0.16530052 0.74760467 0.6432413 0.0
4.858 4.858 0.008758675 0.16214359 0.7472338 0.6444179 0.0
4.869 4.868 0.017785326 0.15921095 0.7471976 0.64500487 0.0
4.880 4.878 0.02783076 0.15634738 0.74768484 0.64478546 0.0
4.890 4.888 0.03767101 0.15383632 0.7494213 0.6428709 0.0
4.899 4.898 0.04667764 0.15190081 0.7510218 0.64086944 0.0
4.909 4.908 0.0545748 0.15032457 0.75188965 0.6395984 0.0
4.919 4.918 0.060524274 0.14925425 0.75361776 0.63727564 0.0
4.929 4.928 0.06509463 0.1487527 0.75577587 0.6343801 0.0
4.939 4.938 0.068345815 0.14895168 0.7591913 0.62989753 0.0
4.949 4.948 0.07176578 0.14959441 0.7603179 0.62800306 0.0
4.961 4.958 0.07673065 0.151044 0.7618502 0.625206 0.0
4.969 4.968 0.083253466 0.15289 0.76298887 0.62252843 0.0
4.979 4.979 0.09113062 0.15479709 0.76359344 0.62020814 0.0
4.989 4.988 0.09992711 0.15645725 0.7638737 0.618088 0.0
4.999 4.998 0.10939393 0.15756336 0.7636871 0.61643225 0.0
5.008 5.008 0.119389646 0.1578005 0.76318944 0.6151318 0.0
5.020 5.018 0.12961821 0.15718849 0.76254165 0.6140204 0.0
5.030 5.029 0.14105338 0.15555947 0.76213205 0.61242145 0.0
5.038 5.038 0.14966296 0.15354472 0.7615003 0.6116718 0.0
5.049 5.049 0.15877067 0.15091269 0.7613106 0.6102652 0.0
5.063 5.058 0.16698752 0.14800474 0.7616499 0.60835797 0.0
5.072 5.068 0.17510323 0.14410542 0.7619626 0.6066182 0.0
5.078 5.078 0.18313093 0.13955079 0.76192755 0.6053553 0.0
5.088 5.089 0.19047773 0.13497923 0.76101106 0.6052778 0.0
5.099 5.098 0.19686586 0.13116373 0.7598794 0.6054942 0.0
5.108 5.108 0.20241408 0.12796511 0.7579869 0.6067201 0.0
5.118 5.118 0.20693102 0.12558062 0.75597537 0.6082027 0.0
5.129 5.129 0.2106008 0.12368949 0.7535336 0.61035675 0.0
5.138 5.138 0.21329248 0.122247234 0.75086415 0.6129968 0.0
5.148 5.148 0.21554698 0.120878786 0.7476232 0.61643124 0.0
5.158 5.158 0.216775 0.11949864 0.7445555 0.6199725 0.0
5.168 5.168 0.21444178 0.11913962 0.7429777 0.6227397 0.0
5.178 5.178 0.20879786 0.12056487 0.7427893 0.62460524 0.0
5.188 5.188 0.20100129 0.12289831 0.74329025 0.6261103 0.0
5.198 5.198 0.19249001 0.12537028 0.7440817 0.6273535 0.0
5.208 5.209 0.18413396 0.1276309 0.74505234 0.6282533 0.0
5.218 5.218 0.176186 0.12963928 0.7456146 0.62945306 0.0
5.228 5.228 0.16878718 0.13105892 0.74586385 0.6308895 0.0
5.238 5.238 0.16166653 0.1320257 0.74571353 0.6327278 0.0
5.249 5.248 0.15454175 0.13305977 0.7457036 0.63430136 0.0
5.259 5.258 0.14768976 0.13390683 0.74606484 0.63532984 0.0
5.273 5.268 0.14311083 0.13498603 0.7484469 0.63334465 0.0
5.280 5.279 0.14179766 0.1357712 0.75135314 0.63002235 0.0
5.289 5.288 0.14271425 0.13581535 0.75379044 0.62688655 0.0
5.299 5.298 0.14555633 0.13608244 0.7593908 0.61937124 0.0
5.309 5.308 0.1524629 0.13454811 0.760485 0.6166963 0.0
5.319 5.318 0.16287284 0.13190705 0.7605459 0.6145266 0.0
5.329 5.328 0.1777176 0.12704651 0.7561813 0.61681885 0.0
5.339 5.338 0.1935348 0.12207527 0.75472957 0.6148376 0.0
5.349 5.348 0.20764512 0.11702447 0.75329834 0.61296856 0.0
5.359 5.358 0.22089057 0.113684565 0.7543655 0.60763144 0.0
5.370 5.368 0.23486854 0.1092057 0.7487659 0.61013156 0.0
5.379 5.378 0.2463709 0.10816037 0.74923575 0.6051847 0.0
5.389 5.388 0.256649 0.10723225 0.74718875 0.60360706 0.0
5.399 5.398 0.26509845 0.10740302 0.74573874 0.60171515 0.0
5.410 5.408 0.27250862 0.10706117 0.74179745 0.6033354 0.0
5.423 5.419 0.27915758 0.10811791 0.74063027 0.60153836 0.0
5.429 5.428 0.28603715 0.1102933 0.7416592 0.5966236 0.0
5.439 5.438 0.29505035 0.10890672 0.73618954 0.5992576 0.0
5.449 5.448 0.305222 0.10716495 0.7326638 0.5987979 0.0
5.459 5.458 0.31636575 0.10492365 0.73119056 0.59520096 0.0
5.469 5.468 0.32914564 0.09831379 0.7237366 0.5985006 0.0
5.479 5.478 0.33903572 0.09367316 0.71966755 0.5986307 0.0
5.490 5.488 0.34638417 0.0898698 0.7162786 0.59907126 0.0
5.499 5.498 0.35146847 0.0873473 0.71657944 0.596116 0.0
5.509 5.508 0.35544208 0.08321698 0.7149011 0.5963659 0.0
5.519 5.518 0.3579808 0.07875626 0.71370095 0.5968904 0.0
5.529 5.528 0.3592878 0.07390115 0.7131363 0.59740067 0.0
5.539 5.538 0.36022913 0.06701523 0.71012336 0.60122275 0.0
5.550 5.548 0.3607383 0.061711088 0.71007127 0.60154676 0.0
5.560 5.558 0.36187527 0.057996564 0.7123807 0.5984951 0.0
5.573 5.568 0.3653855 0.0506097 0.70796883 0.60225594 0.0
5.579 5.578 0.37113285 0.044635504 0.7051648 0.6025037 0.0
5.590 5.588 0.3793459 0.03841311 0.70111895 0.6025392 0.0
5.601 5.598 0.3894022 0.032713372 0.6968766 0.6013809 0.0
5.609 5.608 0.4003358 0.03061346 0.69647574 0.59474003 0.0
5.619 5.618 0.41042554 0.02748384 0.6946874 0.59008884 0.0
5.629 5.628 0.41843382 0.022940326 0.69214404 0.58764243 0.0
5.640 5.638 0.42376423 0.020704117 0.69460726 0.58096135 0.0
5.649 5.648 0.42616123 0.020437542 0.7014874 0.57086277 0.0
5.659 5.658 0.42637804 0.0174733 0.706472 0.5646184 0.0
5.669 5.668 0.4258967 0.011429647 0.70874625 0.56228113 0.0
5.679 5.678 0.4266978 0.0066312267 0.7126246 0.5568224 0.0
5.689 5.688 0.4302619 0.0013903121 0.7146617 0.5514811 0.0
5.699 5.698 0.43722004 -0.003977144 0.71481633 0.545766 0.0
5.715 5.713 0.45556965 -0.011750166 0.7124381 0.5336199 0.0
5.729 5.728 0.47427517 -0.019167311 0.7099251 0.52029043 0.0
5.739 5.738 0.4836204 -0.02594543 0.7065825 0.5159258 0.0
5.756 5.748 0.48922622 -0.029754851 0.7077413 0.50879717 0.0
5.759 5.758 0.49103302 -0.032798316 0.7108273 0.50252914 0.0
5.769 5.768 0.4901581 -0.035323728 0.71500057 0.49726406 0.0
5.778 5.778 0.48772368 -0.037058286 0.7199591 0.49235272 0.0
5.789 5.789 0.48502398 -0.03804108 0.7249732 0.48756382 0.0
5.798 5.798 0.48324415 -0.038611125 0.7292535 0.48288062 0.0
5.808 5.808 0.48334253 -0.03920827 0.73238033 0.4779769 0.0
5.818 5.818 0.48674035 -0.040211007 0.734047 0.47184956 0.0
5.829 5.828 0.49171022 -0.041725952 0.7344923 0.4658338 0.0
5.838 5.838 0.4981782 -0.04415961 0.7342554 0.4590615 0.0
5.848 5.848 0.5053673 -0.047963843 0.73321676 0.45243403 0.0
5.858 5.858 0.5125932 -0.052104503 0.73182344 0.44605812 0.0
5.869 5.868 0.5190375 -0.055749167 0.7306359 0.440072 0.0
5.878 5.878 0.5242111 -0.058760226 0.7301759 0.4342731 0.0
5.888 5.888 0.5278065 -0.06123107 0.7305297 0.42894933 0.0
5.899 5.898 0.5302375 -0.0632565 0.7317799 0.42349145 0.0
5.909 5.908 0.53213745 -0.06540495 0.7334217 0.41790506 0.0
5.919 5.918 0.5345649 -0.0655411 0.73704255 0.4083052 0.0
5.929 5.929 0.5369261 -0.068972684 0.73887646 0.40126643 0.0
5.939 5.939 0.5403906 -0.0757594 0.73773485 0.39747438 0.0
5.948 5.948 0.5451463 -0.0798484 0.73804027 0.38953358 0.0
5.958 5.958 0.5504923 -0.08364942 0.7379561 0.38128984 0.0
5.968 5.968 0.55594295 -0.08746816 0.7374812 0.37336075 0.0
5.978 5.978 0.5612204 -0.09126189 0.7370088 0.36540532 0.0
5.988 5.988 0.56606376 -0.095130175 0.736621 0.3576474 0.0
5.999 5.998 0.57048386 -0.098809406 0.7364465 0.349902 0.0
6.009 6.008 0.57458943 -0.10221981 0.7363998 0.34221855 0.0
6.021 6.018 0.5785434 -0.10526228 0.73653144 0.33425868 0.0
6.029 6.028 0.58299804 -0.10521048 0.73831797 0.32238287 0.0
6.039 6.038 0.58699566 -0.10763453 0.7383831 0.31407216 0.0
6.049 6.048 0.59065026 -0.111852095 0.7366818 0.3097117 0.0
6.059 6.058 0.59459424 -0.11282608 0.7363578 0.30249825 0.0
6.070 6.069 0.5976849 -0.11361221 0.7363633 0.29603067 0.0
6.079 6.078 0.60020095 -0.111422 0.7383205 0.2867522 0.0
6.089 6.088 0.60047406 -0.11468883 0.73830694 0.2849216 0.0
6.099 6.098 0.6009492 -0.11215824 0.7414824 0.27655816 0.0
6.109 6.108 0.6000417 -0.11496433 0.7423036 0.27517018 0.0
6.119 6.118 0.6003914 -0.11186777 0.745573 0.26671475 0.0
6.129 6.128 0.6002188 -0.1140055 0.7460414 0.26488203 0.0
6.138 6.138 0.6010975 -0.11268101 0.74756354 0.25910136 0.0
6.149 6.148 0.6022336 -0.11050556 0.74903315 0.25308618 0.0
6.158 6.158 0.6032714 -0.107701115 0.7506462 0.24697028 0.0
6.169 6.168 0.6040781 -0.10494457 0.7521682 0.24149382 0.0
6.178 6.178 0.6048186 -0.10194812 0.7536202 0.23634273 0.0
6.188 6.188 0.6054488 -0.09903261 0.7549299 0.23174377 0.0
6.199 6.199 0.6059157 -0.096343085 0.756173 0.22756673 0.0
6.209 6.208 0.6063689 -0.0927756 0.7577539 0.22252776 0.0
6.219 6.218 0.6065819 -0.089029096 0.7593987 0.21782081 0.0
6.229 6.228 0.60643345 -0.08517617 0.7611576 0.21359451 0.0
6.239 6.238 0.60586244 -0.08147894 0.763061 0.20983283 0.0
6.248 6.248 0.6056895 -0.07157521 0.7672433 0.1983806 0.0
6.258 6.258 0.6051004 -0.061596446 0.7714458 0.18689808 0.0
6.268 6.268 0.6039767 -0.053075314 0.77515626 0.17756148 0.0
6.278 6.278 0.6027747 -0.044004362 0.77886283 0.16762812 0.0
6.288 6.288 0.60171705 -0.033842016 0.782525 0.15635243 0.0
6.298 6.298 0.60080063 -0.023842974 0.78571373 0.14534114 0.0
6.310 6.308 0.59999245 -0.013906439 0.78851134 0.13440885 0.0
6.320 6.318 0.59924537 -0.0072941226 0.7902335 0.12799536 0.0
6.329 6.328 0.598517 0.0026809643 0.79244685 0.11746655 0.0
6.339 6.338 0.5972795 0.016082387 0.7952688 0.10269411 0.0
6.349 6.348 0.59514177 0.025833864 0.7978394 0.09268811 0.0
6.359 6.358 0.59169537 0.035188586 0.8011234 0.08282351 0.0
6.369 6.368 0.5867784 0.043868124 0.80526817 0.07286915 0.0
6.379 6.378 0.58193076 0.05207186 0.8091487 0.062638305 0.0
6.389 6.388 0.5780771 0.059979007 0.8121091 0.052041084 0.0
6.403 6.398 0.5753794 0.06768234 0.8140294 0.041397516 0.0
6.408 6.408 0.5734381 0.07537246 0.8151854 0.030990329 0.0
6.419 6.418 0.5717287 0.08325302 0.8159344 0.021126995 0.0
6.428 6.428 0.5694661 0.09102062 0.8168749 0.011792613 0.0
6.438 6.438 0.5657643 0.09852344 0.8186544 0.0029678452 0.0
6.448 6.448 -0.56027514 -0.105313055 -0.8215662 0.005471145 0.0
6.459 6.458 -0.55333656 -0.11077513 -0.82544774 0.013551461 0.0
6.468 6.468 -0.5463473 -0.11540377 -0.82931745 0.020473674 0.0
6.478 6.478 -0.53990865 -0.120838106 -0.83259434 0.026144803 0.0
6.489 6.488 -0.5344818 -0.12755357 -0.8348834 0.032078713 0.0
6.499 6.498 -0.53030115 -0.132611 -0.83667934 0.0341011 0.0
6.509 6.508 -0.52455384 -0.14444022 -0.83781475 0.04524254 0.0
6.519 6.518 -0.51897657 -0.15443237 -0.8390981 0.052233953 0.0
6.528 6.528 -0.51226807 -0.16521315 -0.84072775 0.05884682 0.0
6.538 6.538 -0.50428003 -0.17612243 -0.84291655 0.06460735 0.0
6.551 6.548 -0.49497873 -0.18663917 -0.8457824 0.0693844 0.0
6.558 6.558 -0.48406136 -0.19689417 -0.8494098 0.07362208 0.0
6.568 6.568 -0.47185358 -0.20645678 -0.85369176 0.07707382 0.0
6.578 6.578 -0.45881522 -0.21527594 -0.8583219 0.080176584 0.0
6.589 6.588 -0.4468664 -0.22115101 -0.8633118 0.07807416 0.0
6.599 6.598 -0.43340397 -0.23131461 -0.8670529 0.08290911 0.0
6.609 6.608 -0.4217123 -0.23993868 -0.87056243 0.08191125 0.0
6.619 6.618 -0.4100879 -0.24884069 -0.8738684 0.079123005 0.0
6.629 6.628 -0.397617 -0.25682908 -0.877716 0.0745269 0.0
6.639 6.638 -0.38489297 -0.26163456 -0.8826875 0.06532607 0.0
6.649 6.648 -0.3699337 -0.267664 -0.88744855 0.06277041 0.0
6.659 6.658 -0.35830125 -0.26936653 -0.8923927 0.051936306 0.0
6.669 6.668 -0.34729388 -0.27195263 -0.89645076 0.042484466 0.0
6.679 6.678 -0.33836085 -0.2740125 -0.89971316 0.030747158 0.0
6.690 6.688 -0.33047312 -0.2760167 -0.90238065 0.017647952 0.0
6.703 6.698 -0.3206711 -0.279192 -0.9050901 0.0058209635 0.0
6.712 6.708 0.31009012 0.28062674 0.90829 0.010100152 0.0
6.720 6.719 0.2987521 0.2806425 0.9117774 0.025473163 0.0
6.729 6.728 0.28670672 0.27813524 0.91573805 0.043174904 0.0
6.738 6.738 0.27382407 0.2739064 0.9199703 0.060419157 0.0
6.748 6.748 0.2613565 0.26828444 0.923875 0.07855849 0.0
6.758 6.758 0.24927106 0.26263976 0.9273113 0.09475285 0.0
6.768 6.768 0.23935154 0.25630727 0.929837 0.11144748 0.0
6.778 6.778 0.2321589 0.24997394 0.9313446 0.12732875 0.0
6.788 6.788 0.22781412 0.24380355 0.9316536 0.14381346 0.0
6.798 6.798 0.22687244 0.23823115 0.9309251 0.15859856 0.0
6.809 6.808 0.23054077 0.23288895 0.9291259 0.17128542 0.0
6.819 6.818 0.23656932 0.22783709 0.92671585 0.18254635 0.0
6.829 6.828 0.24416825 0.22278868 0.9236755 0.19383211 0.0
6.838 6.838 0.25131884 0.21729514 0.9203632 0.20628488 0.0
6.849 6.848 0.2557595 0.21072315 0.91732883 0.22065991 0.0
6.858 6.858 0.25620225 0.20285624 0.9150529 0.23640625 0.0
6.868 6.868 0.2531146 0.19365697 0.9131155 0.25426376 0.0
6.878 6.878 0.24771845 0.18376209 0.9111723 0.2731889 0.0
6.888 6.888 0.24127491 0.17407396 0.9087324 0.29272893 0.0
6.899 6.898 0.23528966 0.16570759 0.9054139 0.31209856 0.0
6.908 6.908 0.23118904 0.1587187 0.9008403 0.33143157 0.0
6.918 6.918 0.23081538 0.15355967 0.8947371 0.35012734 0.0
6.929 6.928 0.2315082 0.14935146 0.8882841 0.3674909 0.0
6.939 6.938 0.233166 0.14419901 0.87935024 0.3893371 0.0
6.949 6.948 0.23402722 0.13919812 0.870602 0.4097649 0.0
6.960 6.959 0.23316906 0.13432072 0.8624168 0.42875105 0.0
6.969 6.968 0.23020995 0.1290224 0.85365117 0.44903928 0.0
6.979 6.978 0.22520192 0.12361423 0.84550667 0.46810478 0.0
6.990 6.988 0.21939638 0.11737341 0.8367365 0.4878122 0.0
6.999 6.998 0.21328035 0.11165867 0.8302776 0.5026759 0.0
7.009 7.008 0.20811787 0.10453809 0.82138497 0.5206588 0.0
7.019 7.019 0.20371935 0.098035194 0.81345445 0.5358913 0.0
7.029 7.028 0.20045602 0.09250091 0.80540955 0.55006963 0.0
7.039 7.038 0.19743752 0.087489106 0.7982027 0.5623492 0.0
7.049 7.048 0.19475462 0.082347095 0.7899009 0.5756268 0.0
7.059 7.058 0.19248119 0.07695235 0.7814379 0.58854413 0.0
7.069 7.068 0.19117075 0.070503294 0.772037 0.6020314 0.0
7.079 7.078 0.19036005 0.063962445 0.76403517 0.61312497 0.0
7.089 7.088 0.18947932 0.057406403 0.7553084 0.6247491 0.0
7.099 7.099 0.18773066 0.05126781 0.7459745 0.6369073 0.0
7.109 7.108 0.1848242 0.045805614 0.7383152 0.64701825 0.0
7.119 7.118 0.18115795 0.040265087 0.7293384 0.65850294 0.0
7.133 7.128 0.17671382 0.035358258 0.72096074 0.66913205 0.0
7.140 7.138 0.17532675 0.033590302 0.72137016 0.6691468 0.0
7.149 7.148 0.16938774 0.02705527 0.705378 0.68776286 0.0
7.159 7.158 0.16721275 0.02306933 0.6970744 0.6968465 0.0
7.169 7.168 0.16553973 0.019770829 0.68908274 0.7052452 0.0
7.179 7.178 0.16402748 0.016871804 0.6804716 0.713981 0.0
7.189 7.188 0.16259971 0.014370185 0.6727135 0.7216726 0.0
7.199 7.198 0.16175333 0.0122726215 0.6656243 0.7284432 0.0
7.209 7.208 0.16277534 0.008852319 0.6573104 0.7357777 0.0
7.219 7.218 0.16536483 0.0034889558 0.6480779 0.74339586 0.0
7.229 7.228 0.16790265 -0.001944629 0.6401575 0.7496688 0.0
7.239 7.238 0.16902205 -0.0077703823 0.6319266 0.75633335 0.0
7.249 7.248 0.16892831 -0.012649513 0.62450445 0.7624285 0.0
7.259 7.258 0.1687853 -0.01681785 0.61730397 0.7682216 0.0
7.270 7.268 0.16944279 -0.020568978 0.6099616 0.77383006 0.0
7.279 7.278 0.17113689 -0.023604698 0.6026268 0.7790995 0.0
7.290 7.289 0.17344481 -0.025778051 0.59583354 0.78373134 0.0
7.299 7.298 0.17563489 -0.027552541 0.58957666 0.78790396 0.0
7.309 7.308 0.17762564 -0.029186327 0.58331037 0.79205203 0.0
7.320 7.318 0.18002151 -0.031102393 0.57668054 0.79628164 0.0
7.329 7.328 0.18302165 -0.033196513 0.5691473 0.8009198 0.0
7.339 7.338 0.18635659 -0.03495614 0.56062365 0.8060711 0.0
7.351 7.348 0.18953975 -0.0361939 0.5514937 0.81155366 0.0
7.360 7.358 0.19185014 -0.036139682 0.5426842 0.8169341 0.0
7.369 7.368 0.19333299 -0.03448098 0.53415906 0.8222576 0.0
7.379 7.378 0.1940632 -0.031082494 0.52614725 0.8273708 0.0
7.389 7.388 0.19425675 -0.026195325 0.518749 0.8321524 0.0
7.399 7.398 0.1942459 -0.020078277 0.51176643 0.8366365 0.0
