rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
4.393 4.393 0.05473009 0.014566442 -0.006522901 0.9983737 0.0
4.403 4.403 0.05467414 0.014341344 -0.0064861374 0.99838024 0.0
4.413 4.413 0.054652464 0.014043145 -0.006727672 0.998384 0.0
4.423 4.423 0.05460444 0.013768138 -0.0069037033 0.99838924 0.0
4.433 4.433 0.054530673 0.013594793 -0.0070249485 0.99839485 0.0
4.443 4.443 0.054486625 0.01356652 -0.0071255127 0.99839693 0.0
4.453 4.453 0.05449531 0.013710948 -0.0072110933 0.99839395 0.0
4.463 4.463 0.054553412 0.014014748 -0.0073182313 0.99838567 0.0
4.473 4.473 0.054639466 0.014358962 -0.007162609 0.99837726 0.0
4.483 4.483 0.054780528 0.0145676425 -0.0070633213 0.99836725 0.0
4.493 4.493 0.0548534 0.0146697825 -0.006982785 0.9983623 0.0
4.503 4.503 0.05479916 0.014645671 -0.0069242655 0.99836594 0.0
4.513 4.513 0.054668114 0.014494896 -0.006543674 0.998378 0.0
4.523 4.523 0.054541055 0.014236382 -0.006147757 0.9983911 0.0
4.533 4.533 0.05449466 0.0139759155 -0.005695677 0.9984001 0.0
4.543 4.543 0.0545212 0.013774402 -0.0052045356 0.998404 0.0
4.553 4.553 0.054573286 0.013670102 -0.004726883 0.998405 0.0
4.563 4.563 0.054637108 0.013632914 -0.0042724605 0.998404 0.0
4.573 4.573 0.054669235 0.0136916 -0.003837441 0.9984034 0.0
4.583 4.583 0.054646548 0.013838813 -0.003460253 0.9984039 0.0
4.593 4.593 0.054644603 0.013926237 -0.0031889994 0.99840367 0.0
4.603 4.603 0.054678086 0.013938908 -0.0029547699 0.99840236 0.0
4.613 4.613 0.05475537 0.013918426 -0.0027379314 0.9983991 0.0
4.623 4.623 0.05482876 0.013872331 -0.0025402147 0.99839616 0.0
4.633 4.633 0.054862738 0.013809555 -0.002338956 0.99839574 0.0
4.643 4.643 0.054838262 0.013728352 -0.0021594847 0.9983986 0.0
4.653 4.653 0.05478982 0.013683082 -0.0019755797 0.99840224 0.0
4.664 4.663 0.054768622 0.013692796 -0.0018017734 0.99840355 0.0
4.673 4.673 0.05479743 0.013727243 -0.0016312769 0.9984018 0.0
4.683 4.683 0.054842673 0.013826392 -0.0014924826 0.9983982 0.0
4.693 4.693 0.05491901 0.013938492 -0.0014066569 0.9983926 0.0
4.703 4.703 0.0550103 0.014035045 -0.0013645466 0.99838626 0.0
4.715 4.714 0.055073593 0.014139938 -0.0010269928 0.9983817 0.0
4.723 4.723 0.055124115 0.014215452 -7.2406756E-4 0.99837816 0.0
