@ HyperIMU -ianovir - 2018
@ Date:Thu Apr 23 11:25:37 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z,YAS537_Uncalibrated_Magnetometer.x,YAS537_Uncalibrated_Magnetometer.y,YAS537_Uncalibrated_Magnetometer.z,K6DS3TR_Uncalibrated_Gyroscope.x,K6DS3TR_Uncalibrated_Gyroscope.y,K6DS3TR_Uncalibrated_Gyroscope.z,Screen_Orientation_Sensor.x,Screen_Orientation_Sensor.y,Screen_Orientation_Sensor.z,Samsung_Orientation_Sensor.x,Samsung_Orientation_Sensor.y,Samsung_Orientation_Sensor.z
1587633938610,-0.15682021,1.1575965,9.690532,-38.3,-228.0,-35.0,-0.07574729,0.05131268,0.02565634,-1.0,0.0,0.0,13.271434,-6.690014,-1.2617667
1587633938618,-0.17238252,1.1623849,9.645041,-38.3,-228.09999,-35.0,-0.08979719,0.04642576,0.02687807,-1.0,0.0,0.0,13.265371,-6.687642,-1.2718544
1587633938630,-0.22385786,1.1336545,9.599552,-38.3,-228.09999,-35.0,-0.07269296,0.02076942,0.031154128,-1.0,0.0,0.0,13.285612,-6.677283,-1.2795582
1587633938641,-0.22026655,1.1001357,9.593566,-38.3,-228.2,-35.0,-0.06414085,0.009773844,0.028099801,-1.0,0.0,0.0,13.275948,-6.676522,-1.2722476
1587633938651,-0.23942018,1.1300632,9.703699,-38.2,-228.2,-35.1,-0.07269296,0.008552114,0.02443461,-1.0,0.0,0.0,13.296107,-6.680519,-1.2591782
1587633938662,-0.2669535,1.1504139,9.849746,-38.2,-228.2,-35.1,-0.07941248,0.018936822,0.019547688,-1.0,0.0,0.0,13.271032,-6.674608,-1.2390876
1587633938674,-0.2873042,1.1264719,9.848549,-38.3,-228.29999,-35.1,-0.07941248,0.032375857,0.013439035,-1.0,0.0,0.0,13.271678,-6.6694403,-1.2411237
1587633938685,-0.30047232,1.1252748,9.77792,-38.3,-228.29999,-35.1,-0.06414085,0.04520403,0.014049901,-1.0,0.0,0.0,13.305034,-6.672826,-1.2510533
1587633938695,-0.25617957,1.1444284,9.683349,-38.3,-228.4,-35.1,-0.047647487,0.05009095,0.017104227,-1.0,0.0,0.0,13.304011,-6.685767,-1.2634972
1587633938709,-0.22146365,1.1815386,9.629479,-38.3,-228.4,-35.1,-0.004276057,0.03359759,0.013439035,-1.0,0.0,0.0,13.344414,-6.710691,-1.2762241
